panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
horizon_reversal,OCC-daa2335fbdc9470e,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/0/cells/br6/layerwise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,CELL-2cb65e1dbf11b2a5,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,5,10,5,40,False,4,77.1215,0.5580474890186291,0.27902374450931455,76.5,77.85,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""br6:layerwise""]","[""horizon_reversal""]","[""OCC-daa2335fbdc9470e""]","[""/panels/horizon_reversal/shared_ms/0/cells/br6/layerwise""]","[""MEAS-1b506acccf84864b"",""MEAS-673d76c64a627b65"",""MEAS-b326e9031d3ca9d2"",""MEAS-f66944d832948295""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-7219ea78617cd645,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/0/cells/br6/nodewise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,CELL-de8b5e1ef8a112fa,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,5,10,5,40,False,4,73.3735,0.4655788511806192,0.2327894255903096,72.914,73.878,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""br6:nodewise""]","[""horizon_reversal""]","[""OCC-7219ea78617cd645""]","[""/panels/horizon_reversal/shared_ms/0/cells/br6/nodewise""]","[""MEAS-06d428c6b8458481"",""MEAS-409fac4bac02c764"",""MEAS-a87438dd9e8edb70"",""MEAS-e501e2356ce03fbd""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-b41c376228f863c2,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/0/cells/bl5/layerwise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,CELL-b3c4bb55aa6deedf,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,5,10,5,40,False,3,77.26,0.6589567512363761,0.380448857710643,76.568,77.88,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""bl5:layerwise""]","[""horizon_reversal""]","[""OCC-b41c376228f863c2""]","[""/panels/horizon_reversal/shared_ms/0/cells/bl5/layerwise""]","[""MEAS-00a2d76c1c2c36c8"",""MEAS-2708cb578af77171"",""MEAS-28673f217e6a2bef""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-1bba420615f62ff5,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/0/cells/bl5/nodewise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,CELL-af6d8480c6c97eef,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,5,10,5,40,False,3,73.04933333333334,0.5480048661584461,0.3163907569938037,72.66,73.676,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""bl5:nodewise""]","[""horizon_reversal""]","[""OCC-1bba420615f62ff5""]","[""/panels/horizon_reversal/shared_ms/0/cells/bl5/nodewise""]","[""MEAS-2fd43210c166a573"",""MEAS-969d4a85eec84ad6"",""MEAS-aa72391a580c7156""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-b694e0d29677448c,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/1/cells/br6/layerwise,"{""end_epoch"":15,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,CELL-331cb3a4f8560074,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,10,15,5,40,False,4,84.21799999999999,0.45873739764706145,0.22936869882353073,83.592,84.68599999999999,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""br6:layerwise""]","[""horizon_reversal""]","[""OCC-b694e0d29677448c""]","[""/panels/horizon_reversal/shared_ms/1/cells/br6/layerwise""]","[""MEAS-189ad7fc9c75a9d8"",""MEAS-893078330e77584a"",""MEAS-ace2e8d648ded3f3"",""MEAS-b37de45a6f76be22""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-4107ab476aa655ef,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/1/cells/br6/nodewise,"{""end_epoch"":15,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,CELL-86a44d795a629a1c,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,10,15,5,40,False,4,82.85849999999999,0.395145121020958,0.197572560510479,82.314,83.204,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""br6:nodewise""]","[""horizon_reversal""]","[""OCC-4107ab476aa655ef""]","[""/panels/horizon_reversal/shared_ms/1/cells/br6/nodewise""]","[""MEAS-04208bda1ba86d69"",""MEAS-700e7229fd7e9cc3"",""MEAS-809aac603f5d2786"",""MEAS-fcf749dec57d99f3""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-ea743af7f3a64857,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/1/cells/bl5/layerwise,"{""end_epoch"":15,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,CELL-0b8b80fef3541a6a,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,10,15,5,40,False,3,84.11933333333333,0.1817947560666497,0.10495925135234256,83.92,84.276,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""bl5:layerwise""]","[""horizon_reversal""]","[""OCC-ea743af7f3a64857""]","[""/panels/horizon_reversal/shared_ms/1/cells/bl5/layerwise""]","[""MEAS-0a680d13bd8967f1"",""MEAS-357ffd55589953b6"",""MEAS-bdf3c9ff277ca20c""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-a4fb9f82d3eac025,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/1/cells/bl5/nodewise,"{""end_epoch"":15,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,CELL-9702dd94caf7cd89,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,10,15,5,40,False,3,83.14666666666666,0.17238716116153274,0.09952777390144633,82.968,83.312,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""bl5:nodewise""]","[""horizon_reversal""]","[""OCC-a4fb9f82d3eac025""]","[""/panels/horizon_reversal/shared_ms/1/cells/bl5/nodewise""]","[""MEAS-6d19caeb8e814f18"",""MEAS-ac81eb20d2c7e60b"",""MEAS-fb827fd930098370""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-e95de5e8611eeadc,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/2/cells/br6/layerwise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,CELL-3a7a22b8535cf72d,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,15,20,5,40,False,4,86.6605,0.29948121810891504,0.14974060905445752,86.41,87.074,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""br6:layerwise""]","[""horizon_reversal""]","[""OCC-e95de5e8611eeadc""]","[""/panels/horizon_reversal/shared_ms/2/cells/br6/layerwise""]","[""MEAS-5ac25d99ff445162"",""MEAS-5d8d9cbb09ce5d60"",""MEAS-753604dfaef7812c"",""MEAS-fde0ba657e593084""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-e8e1d7d83a6ac87e,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/2/cells/br6/nodewise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,CELL-3e628f65eb888ab2,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,15,20,5,40,False,4,86.7175,0.24346594559952003,0.12173297279976002,86.49,86.974,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""br6:nodewise""]","[""horizon_reversal""]","[""OCC-e8e1d7d83a6ac87e""]","[""/panels/horizon_reversal/shared_ms/2/cells/br6/nodewise""]","[""MEAS-27e943d1581f81a0"",""MEAS-4c0e3beaa2e3dc3d"",""MEAS-9cccca48cce107e5"",""MEAS-c4c4ca1fc85e50d6""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
