panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
original_proposal_and_joint_tuning,OCC-676cadaebaf3351b,g4m-r0-m1e2,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/0,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-e556faee4dabbb96,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-2,1e-6,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,90.85333333333334,0.2862330053179306,0.16525670267126283,90.63,91.176,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r0-m1e2""]","[""original_proposal_and_joint_tuning""]","[""OCC-676cadaebaf3351b""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/0""]","[""MEAS-14e2c5e4f24636a9"",""MEAS-37c836e6ab628904"",""MEAS-45696f050e63e856""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-320b29746795bd36,g4m-r0-m1e3,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/1,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-b011476ad4a58d6d,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,92.38666666666667,0.09257069370666383,0.053445714930612766,92.28,92.446,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r0-m1e3""]","[""original_proposal_and_joint_tuning""]","[""OCC-320b29746795bd36"",""OCC-dd4f48ffb5d45da5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/1"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/0""]","[""MEAS-3821435778ab948e"",""MEAS-bc0cfbcf40f6674f"",""MEAS-d07058b330644fec""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-309c1bd313bde08f,g4m-r0-m1e4,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/2,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-c2b2545994f8a491,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,37.25666666666667,0.878845454749204,0.507401659875532,36.244,37.82,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r0-m1e4""]","[""original_proposal_and_joint_tuning""]","[""OCC-309c1bd313bde08f""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/2""]","[""MEAS-03c0d945c1f8c9dd"",""MEAS-78361385540abaa7"",""MEAS-f30abff99294f229""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-72ca984507296d01,g4m-r0-m3e2,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/3,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-52a2918003e481b9,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-2,1e-6,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,90.30799999999999,0.33921674486970643,0.19584687896415362,90.042,90.69,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r0-m3e2""]","[""original_proposal_and_joint_tuning""]","[""OCC-72ca984507296d01""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/3""]","[""MEAS-4b36b201f7c1ff07"",""MEAS-8572570bfe9abb33"",""MEAS-e4100fc324349c33""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-5bdf09bdc934bdc7,g4m-r0-m3e3,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/4,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-bd08029c01068b87,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,91.636,0.09199999999999875,0.05311622476544485,91.544,91.728,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r0-m3e3""]","[""original_proposal_and_joint_tuning""]","[""OCC-5bdf09bdc934bdc7""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/4""]","[""MEAS-184d1c63b9c80f56"",""MEAS-c5766ac6ebc3dd6d"",""MEAS-db6870d260964e49""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-957f5e6ce4c45614,g4m-r0-m3e4,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/5,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-b182d6a41925eb8c,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,89.78533333333334,0.19686882265441047,0.11366226775456859,89.56,89.924,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r0-m3e4""]","[""original_proposal_and_joint_tuning""]","[""OCC-957f5e6ce4c45614""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/5""]","[""MEAS-0ce83ed4a581d8c2"",""MEAS-a89b52d812a153e5"",""MEAS-eec2caf7bea2f292""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-f40839f37c3de14b,g4m-r006-m1e2,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/6,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-810f80b64c57bc0c,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-2,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,91.01,0.0262297540972043,0.015143755588798593,90.986,91.038,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r006-m1e2""]","[""original_proposal_and_joint_tuning""]","[""OCC-f40839f37c3de14b""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/6""]","[""MEAS-2f05d63d95aff51d"",""MEAS-3a0d6e93d1235737"",""MEAS-c99eee1e1fd1a308""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-1f7f0c5379b8960b,g4m-r006-m1e3,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/7,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-2c87bdcec97d2251,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,93.208,0.10293687385965958,0.05943063183241301,93.114,93.318,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r006-m1e3""]","[""original_proposal_and_joint_tuning""]","[""OCC-1f7f0c5379b8960b"",""OCC-abcb46b891abe63c""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/7"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/1""]","[""MEAS-32fbf656cdebcaf3"",""MEAS-71dc45922027c92f"",""MEAS-a2d8bbfc6985da92""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-abb5b55386b9bc07,g4m-r006-m1e4,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/8,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-69624b85252455a7,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,37.73266666666667,0.8842767289335008,0.5105374074878785,36.712,38.268,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r006-m1e4""]","[""original_proposal_and_joint_tuning""]","[""OCC-abb5b55386b9bc07""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/8""]","[""MEAS-544c30ee76ce3523"",""MEAS-990ade544522c027"",""MEAS-c1d50f5673263b57""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
original_proposal_and_joint_tuning,OCC-71ef28d2183faca4,g4m-r006-m3e2,reported cell context,/panels/original_proposal_and_joint_tuning/g4m/cells/9,"{""caveat"":""A local additive-operator benefit at alpha0=1e-6; does not validate the original two-level proposal or beat a tuned non-meta baseline."",""historical_source"":""docs/MAIN-IDEA-REPORT.md introduction; superseded conclusions corrected by MASTER-TABLE section9 and CORRECTIONS141.1."",""proposal"":""Learn shared and group-specific log step sizes jointly (beta_g = s + d_g); shrink deviations toward the shared scalar, seeking a stable interpolation between scalar and layerwise adaptation."",""token"":""REFUTED refers to the hypothesis that r is merely a meta-step dial, not to the existence of the r-peak.""}",,,CELL-23eafab996ee5a50,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-2,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,90.972,0.14437451298618967,0.08335466393669773,90.822,91.11,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""g4m-r006-m3e2""]","[""original_proposal_and_joint_tuning""]","[""OCC-71ef28d2183faca4""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/9""]","[""MEAS-0d83ee41a856760c"",""MEAS-5860b1bbb922c0bb"",""MEAS-7c950252438196fa""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
