panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
granularity_model_transfer,OCC-9603891c22ec408a,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/0,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-3acd1e0279a34882,legacy_plateau20,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,90.61933333333333,,,90.316,90.816,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-9603891c22ec408a""]","[""/panels/granularity_model_transfer/cells/0""]","[""MEAS-2dedc54d6de0a5bc"",""MEAS-36662f1a56d3e268"",""MEAS-dde72055c6bc2cb9""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-867097c678b1dbd8,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100,reported cell context,/panels/granularity_model_transfer/cells/1,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-dfb65fe5adebfc50,legacy_plateau20,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,80,100,20,100,True,3,90.80799999999999,,,90.335,91.133,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100""]","[""granularity_model_transfer""]","[""OCC-867097c678b1dbd8""]","[""/panels/granularity_model_transfer/cells/1""]","[""MEAS-4914d3dbe9644055"",""MEAS-63a616ed0b7cf012"",""MEAS-fb4bc6a375f5c69c""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,ResNet10|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/2,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-acae8a6cf539c808,legacy_plateau20,test,accuracy_percent,ResNet10,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,70.74233333333333,,,70.17,71.697,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-0e21ba8c6be6dcfe""]","[""/panels/granularity_model_transfer/cells/2""]","[""MEAS-7f09aee3041ffcd5"",""MEAS-8f6440b7bb8f2a35"",""MEAS-e82852f8e61c4bf5""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-0bd265ff0c198108,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/3,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-284911d08ada7a2f,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,90.68633333333334,,,90.578,90.84,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-0bd265ff0c198108""]","[""/panels/granularity_model_transfer/cells/3""]","[""MEAS-005d03eb15dc6735"",""MEAS-d4fbae56aae832e3"",""MEAS-e3b9fa261d4895a7""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-7486e937f23b916c,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100,reported cell context,/panels/granularity_model_transfer/cells/4,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-d89385ce6ee44c81,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,80,100,20,100,True,3,93.306,,,93.161,93.44,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100""]","[""granularity_model_transfer""]","[""OCC-7486e937f23b916c""]","[""/panels/granularity_model_transfer/cells/4""]","[""MEAS-19fa4252d117a0c8"",""MEAS-31cc7b7c63e2a4e9"",""MEAS-cea41a9518ebe9dc""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-ab6ea29339da431a,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/5,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-c992c24aded618d7,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,91.39033333333333,,,91.305,91.533,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-ab6ea29339da431a""]","[""/panels/granularity_model_transfer/cells/5""]","[""MEAS-03e30920bac65a8c"",""MEAS-a568155b107762a2"",""MEAS-b33a9056432387af""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-04d1935bd60b98dc,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/6,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-47c852e725ec034c,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,87.81933333333333,,,87.699,88.017,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-04d1935bd60b98dc""]","[""/panels/granularity_model_transfer/cells/6""]","[""MEAS-11d4f69bcb7fd291"",""MEAS-32d704f34a5173bd"",""MEAS-c654cbd06b121ed0""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-29d1517d1288a445,ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/7,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-23239299b6425778,legacy_plateau20,test,accuracy_percent,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,90.21966666666667,,,90.208,90.227,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-29d1517d1288a445""]","[""/panels/granularity_model_transfer/cells/7""]","[""MEAS-4adf6a4fece28814"",""MEAS-593cf99fba5d1f67"",""MEAS-9fed4395d94f5eec""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-096dfab3c229f62b,ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100,reported cell context,/panels/granularity_model_transfer/cells/8,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-c4087b3d02490847,legacy_plateau20,test,accuracy_percent,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,80,100,20,100,True,3,92.838,,,92.675,92.962,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100""]","[""granularity_model_transfer""]","[""OCC-096dfab3c229f62b""]","[""/panels/granularity_model_transfer/cells/8""]","[""MEAS-527dcf12603ce7f6"",""MEAS-a005d4726285741d"",""MEAS-d1bf8145b3a88a7e""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-abd7972491ed6abd,ResNet34|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/9,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-5bd6f23f70fe76c2,legacy_plateau20,test,accuracy_percent,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,89.31733333333334,,,89.242,89.464,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet34|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-abd7972491ed6abd""]","[""/panels/granularity_model_transfer/cells/9""]","[""MEAS-4b03d28705caa9d6"",""MEAS-7b33607b2c54e0ab"",""MEAS-b8c754bbeacbe3f0""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
