panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
granularity_cifar100_tuning,OCC-86883cacfe2f429b,cru1-lay-m1e-3-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/0,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-4ae198db9a691488,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,69.68533333333333,0.24966043605932473,0.1441415199648505,69.441,69.94,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m1e-3-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-86883cacfe2f429b""]","[""/panels/granularity_cifar100_tuning/cells/0""]","[""MEAS-6c8277ffbafb257d"",""MEAS-8cdf181a43681126"",""MEAS-b9795b8ac9d7dd7f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-81be15fec4a08dd6,cru1-lay-m1e-3-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/1,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-73374a39bc40487c,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,69.24000000000001,0.5293883262785487,0.30564249268276555,68.646,69.662,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m1e-3-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-81be15fec4a08dd6""]","[""/panels/granularity_cifar100_tuning/cells/1""]","[""MEAS-2ca31e06be5fcb76"",""MEAS-a5251c10cc78d005"",""MEAS-ff3c1856215f0300""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-4ba5db411c5123dc,cru1-lay-m1e-4-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/2,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-7093de4f927af726,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,70.84366666666666,0.25980826263484247,0.1500003703699153,70.636,71.135,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m1e-4-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-4ba5db411c5123dc""]","[""/panels/granularity_cifar100_tuning/cells/2""]","[""MEAS-01c406820a23c5d8"",""MEAS-a57d4155f97179b1"",""MEAS-cdc78c437143a874""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-43eb95cc67c537d9,cru1-lay-m1e-4-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/3,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-744419a997523ba6,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,9.008000000000001,0.37420716187694814,0.21604860564234188,8.597,9.329,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m1e-4-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-43eb95cc67c537d9""]","[""/panels/granularity_cifar100_tuning/cells/3""]","[""MEAS-6eb6bafd21ec31cf"",""MEAS-af7fa20976be29b2"",""MEAS-c40a76acda1a39fa""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-a2ee1f184e601ec0,cru1-lay-m1e-5-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/4,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-36479c8ba902fdfe,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,33.86866666666667,0.42293301282038814,0.24418048880103055,33.587,34.355,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m1e-5-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-a2ee1f184e601ec0""]","[""/panels/granularity_cifar100_tuning/cells/4""]","[""MEAS-49ded8631294d5b6"",""MEAS-a2671c1b20b30eeb"",""MEAS-b5fa1808d7f4b370""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-24ca8bcc5e00431a,cru1-lay-m3e-3-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/5,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-abb7ec9476629c5f,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,3e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,69.74233333333333,0.2725551931872401,0.15735981415568354,69.473,70.018,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m3e-3-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-24ca8bcc5e00431a""]","[""/panels/granularity_cifar100_tuning/cells/5""]","[""MEAS-55763f17dd071dd8"",""MEAS-b021798beb35f89c"",""MEAS-f386efe8a43ff5c9""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-17d77b3a29d620b1,cru1-lay-m3e-3-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/6,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-3b7fb788ef8a2810,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,69.50466666666667,0.1223941719745406,0.07066430813674236,69.377,69.621,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m3e-3-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-17d77b3a29d620b1""]","[""/panels/granularity_cifar100_tuning/cells/6""]","[""MEAS-3565173777747754"",""MEAS-3fb0a2c15cf4770a"",""MEAS-ca6ed24fbf116156""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-785dc357977f2fd5,cru1-lay-m3e-4-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/7,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-3f0a935dbf153d4d,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,70.03,0.408192356616335,0.23566996697358875,69.605,70.419,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m3e-4-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-785dc357977f2fd5""]","[""/panels/granularity_cifar100_tuning/cells/7""]","[""MEAS-8a309d48224049cb"",""MEAS-9856dfeeaa1bbc17"",""MEAS-d5f10b591d865280""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-e5227826bf8b1a3a,cru1-lay-m3e-4-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/8,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-1ec3fec305a0062f,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,67.51766666666667,0.313243249461711,0.18085107439855194,67.173,67.785,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m3e-4-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-e5227826bf8b1a3a""]","[""/panels/granularity_cifar100_tuning/cells/8""]","[""MEAS-14c354af63347b30"",""MEAS-8e2416cc5722e629"",""MEAS-c812a64a52e97920""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-529903560fc54c3a,cru1-lay-m3e-5-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/9,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-8c1e7edfeb2c1271,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,54.14566666666667,0.2348070129560309,0.1355658921377764,53.884,54.338,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-lay-m3e-5-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-529903560fc54c3a""]","[""/panels/granularity_cifar100_tuning/cells/9""]","[""MEAS-3aa0d7eda0cdca1d"",""MEAS-9e4ba0d4faf0ac8b"",""MEAS-e0cdb3e8a434c125""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-411124aff5e802f9,cru1-sc-m1e-3-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/10,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-bfddc4887db3f179,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,22.405333333333335,0.6362407825134551,0.36733378705356146,22.037,23.14,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-3-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-411124aff5e802f9""]","[""/panels/granularity_cifar100_tuning/cells/10""]","[""MEAS-0ebf59f5b066bab5"",""MEAS-5a548ed18ddad193"",""MEAS-754a953c9a8018f2""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-da2b76c4b66cedbe,cru1-sc-m1e-3-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/11,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-64000e57909e66e4,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,23.009333333333334,0.6176441801987076,0.35659703370112955,22.567,23.715,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-3-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-da2b76c4b66cedbe""]","[""/panels/granularity_cifar100_tuning/cells/11""]","[""MEAS-2269baaedb448601"",""MEAS-67ab35ba440e97f7"",""MEAS-e1d750deb3405e88""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-cc52eae48ecbd702,cru1-sc-m1e-4-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/12,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-7b7284541480539b,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,35.632,0.14171450172794509,0.08181890572070279,35.473,35.745,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-4-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-cc52eae48ecbd702""]","[""/panels/granularity_cifar100_tuning/cells/12""]","[""MEAS-478a7f1050adfc0c"",""MEAS-588df39f639751d3"",""MEAS-e06fd3b97cd4ce6a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-83f740971c750b1d,cru1-sc-m1e-4-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/13,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-39aabd9c341e68fb,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,8.802333333333333,0.37198028621599416,0.21476291838003828,8.403,9.139,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-4-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-83f740971c750b1d""]","[""/panels/granularity_cifar100_tuning/cells/13""]","[""MEAS-022bff7f698b15fe"",""MEAS-36084fdcb8820cc2"",""MEAS-daccb7d941a1b7b5""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-a2fc555122bee46f,cru1-sc-m1e-5-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/14,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-35d11a32b902482b,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,25.963333333333335,0.35985737915642824,0.20776375472583708,25.59,26.308,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-5-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-a2fc555122bee46f""]","[""/panels/granularity_cifar100_tuning/cells/14""]","[""MEAS-0cf96c3aa659083c"",""MEAS-112f5519a8ef307f"",""MEAS-3224fb8101dbc0d0""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-eb365f95c3506ac6,cru1-sc-m3e-3-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/15,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-1ff3b698c7ff5876,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,16.387,0.23250161289763124,0.13423486879346958,16.155,16.62,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-3-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-eb365f95c3506ac6""]","[""/panels/granularity_cifar100_tuning/cells/15""]","[""MEAS-7c2aa323b329c3c9"",""MEAS-a343e8918cbdd2f1"",""MEAS-f964b943f755149e""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-5dab2fa165cb314f,cru1-sc-m3e-3-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/16,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-52c7fce25227906e,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,16.816666666666666,0.34784670953357283,0.20082939138593384,16.438,17.122,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-3-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-5dab2fa165cb314f""]","[""/panels/granularity_cifar100_tuning/cells/16""]","[""MEAS-4864587973a14e90"",""MEAS-523e05af6a57b2a0"",""MEAS-cffb8737687b3ced""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-9f162139d065c91d,cru1-sc-m3e-4-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/17,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-296c44a984a77f9c,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,29.747333333333334,0.23796078108237342,0.1373867210144819,29.48,29.936,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-4-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-9f162139d065c91d""]","[""/panels/granularity_cifar100_tuning/cells/17""]","[""MEAS-2a6aa2c6b69e6f6b"",""MEAS-ea53e029de6a7ee4"",""MEAS-f45b74bb4feb2616""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-a02f34f97223b245,cru1-sc-m3e-4-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/18,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-1bd9584645a9c014,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,28.567666666666668,0.44384381637388337,0.2562533468616124,28.149,29.033,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-4-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-a02f34f97223b245""]","[""/panels/granularity_cifar100_tuning/cells/18""]","[""MEAS-b89e05f928f3cb38"",""MEAS-ce008bf79369272c"",""MEAS-e05729f5948d903c""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-5377f3237b3e7a32,cru1-sc-m3e-5-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/19,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-d77345b2c9a1f04d,legacy_plateau20,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,29.387666666666668,0.49034817561946076,0.28310265119053757,28.887,29.867,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-5-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-5377f3237b3e7a32""]","[""/panels/granularity_cifar100_tuning/cells/19""]","[""MEAS-1e405632fcb058af"",""MEAS-5230196377a2d4cf"",""MEAS-73f9f41ed4f0cb44""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
