panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
abandoned_fixes,OCC-b4e68bc12cfa6093,0.00001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/0,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,CELL-df364939c9e31c65,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00001,na,100,95,100,5,100,True,2,90.91399999999999,0.12445079348883373,0.08800000000000095,90.826,91.002,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.00001""]","[""abandoned_fixes""]","[""OCC-b4e68bc12cfa6093""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/0""]","[""MEAS-5aa1b0378abcff4f"",""MEAS-99b61be3d464df6b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-790b854007ede5d7,0.00003,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/1,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,CELL-1c5074e7c4c2ae8f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00003,na,100,95,100,5,100,True,2,90.958,0.03394112549695557,0.02400000000000091,90.934,90.982,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.00003""]","[""abandoned_fixes""]","[""OCC-790b854007ede5d7""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/1""]","[""MEAS-29ae291598a9b084"",""MEAS-5ca4ad77f660d041""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-9c823374098eaace,0.0001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/2,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,CELL-ba4413950c03ebe1,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.0001,na,100,95,100,5,100,True,2,90.761,0.21920310216783134,0.15500000000000114,90.606,90.916,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.0001""]","[""abandoned_fixes""]","[""OCC-9c823374098eaace""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/2""]","[""MEAS-73ec2f216ec46210"",""MEAS-b64871abff247378""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-d46da34d1e425119,0.001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/3,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-fcde7622d150066c,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.001,na,100,95,100,5,100,True,3,92.426,0.168297355891286,0.09716652372773622,92.304,92.618,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.001""]","[""abandoned_fixes""]","[""OCC-d46da34d1e425119""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/3""]","[""MEAS-2992b3054a9cf0af"",""MEAS-322b9bc3bd78ee54"",""MEAS-7c53d8fa3a22c426""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-528ee3c0806e46d0,0.01,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/4,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-d1b12cd28aecfea2,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.01,na,100,95,100,5,100,True,3,92.57533333333333,0.17589011721337186,0.10155020652093508,92.384,92.73,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.01""]","[""abandoned_fixes""]","[""OCC-528ee3c0806e46d0""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/4""]","[""MEAS-6dfe9b84f27654f9"",""MEAS-75a1fbca86bc7a36"",""MEAS-963602024ce1dfc5""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-d9bd7259eb81ea01,0.03,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/5,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-22473c1e5c3eaea2,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.03,na,100,95,100,5,100,True,3,92.22866666666667,0.14801801692136768,0.08545824191446622,92.082,92.378,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.03""]","[""abandoned_fixes""]","[""OCC-d9bd7259eb81ea01""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/5""]","[""MEAS-2470e970395ab6fc"",""MEAS-9cb7d0b156faff2e"",""MEAS-daa169e240bb3611""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-2672f430232fda1e,0.1,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/6,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""a0L"":2,""a0h"":1,""h2"":3,""hs"":5}","[""h2-lam01_s2""]",CELL-ea0eb78fc0c50c94,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,"[""1"",""?""]",-15:-2.3026,shrink,0.1,na,100,95,100,5,100,True,11,92.32145454545454,0.10531890963769115,0.03175484605432425,92.222,92.576,11,5,11,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.1""]","[""abandoned_fixes""]","[""OCC-2672f430232fda1e""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/6""]","[""MEAS-0e7dd0447779f5a9"",""MEAS-0fe673ea33787f97"",""MEAS-61dcc52e78c7f396"",""MEAS-6dc793f500ac0af7"",""MEAS-6e4d5c0452d5611a"",""MEAS-736d850d8a4ffe6a"",""MEAS-74df1d0a7712a622"",""MEAS-7e78ce6dbae2dd20"",""MEAS-9fddd9ccc42e9178"",""MEAS-c1312800e35a71e1"",""MEAS-ce6cb7e3bd1806b2""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-06d5dc64393afff5,0.3,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/7,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-52a6a497bd1bdea0,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.3,na,100,95,100,5,100,True,3,92.274,0.22642438031272075,0.13072617692464353,92.04,92.492,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.3""]","[""abandoned_fixes""]","[""OCC-06d5dc64393afff5""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/7""]","[""MEAS-1afca9345fd3fb81"",""MEAS-5a79427dc432269f"",""MEAS-7c9454b344333138""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-878242533005647c,0.5,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/8,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-49e9127a98efc317,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.5,na,100,95,100,5,100,True,3,92.25466666666667,0.13260970301352287,0.07656224773201376,92.13,92.394,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.5""]","[""abandoned_fixes""]","[""OCC-878242533005647c""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/8""]","[""MEAS-2b7b80eb77d928b2"",""MEAS-8fb775d805731d0b"",""MEAS-b507ae7e34a2a3da""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-376c2567443a8f97,1.0,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/9,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-9dcbea71387468c8,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,100,95,100,5,100,True,3,92.25733333333334,0.19093803532385445,0.11023812609276565,92.084,92.462,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""1.0""]","[""abandoned_fixes""]","[""OCC-376c2567443a8f97""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/9""]","[""MEAS-3571eaabdf72339a"",""MEAS-b4e80909b5f7b8ac"",""MEAS-fd7f0c102e2dd7f8""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
