batch,arm,label,seed,run,epoch,test_accuracy_percent,train_accuracy_percent,source_ids,registered_horizon_epochs,in_registered_plateau5_window,scope,units
cdn1,lr001,lr001,0,cdn1-lr001-s0,0,14.08,9.31,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,1,25.52,21.4,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,2,36.67,33.38,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,3,41.71,42.87,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,4,48.24,49.22,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,5,48.92,54.08,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,6,53.09,57.63,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,7,56.14,60.9,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,8,57.9,63.19,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,9,57.41,65.69,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
cdn1,lr001,lr001,0,cdn1-lr001-s0,10,59.3,67.63,S0550,100,false,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
